City,Cuisine,Name,Star,Comments,PCC,Taste,Envir,Service
广州,湘菜,佬湘楼(珀丽分店)分店,中等,2,44.5-96.5,7.9,8.1,7.6
广州,湘菜,石头咕(宝岗店)分店,中等,1,44.5-96.5,8.2,7.9,7.9
广州,湘菜,洞庭土菜馆(中山八路分店)分店,中等,2,44.5-96.5,7.7,7.8,7.4
广州,湘菜,洞庭土菜馆(百信店)分店,中等,1,44.5-96.5,7.9,7.9,7.5
广州,湘菜,湘食·记分店,中等,1,44.5-96.5,8.1,8.1,8
广州,湘菜,遇见湘(梅花园商业广场店)分店,中等,1,44.5-96.5,8.2,8,7.7
广州,湘菜,汤家味悦私房菜,中等,1,44.5-96.5,7.9,8.4,8
广州,湘菜,虾行者,中等,1,44.5-96.5,7.8,7.7,8
广州,湘菜,湘村故事(飞晟汇店)分店,中等,1,44.5-96.5,7.8,7.6,7.7
广州,湘菜,老湘村(龙美店)分店,高等,1,44.5-96.5,8.5,8.2,7.9
广州,湘菜,湘湖人家(黄花岗旗舰店),中等,1,96.5-208,7.8,7.6,7.7
广州,湘菜,忘江湖潜江油焖大虾●晚市 宵夜(...,中等,1,44.5-96.5,8,8,7.9
广州,湘菜,餐道·美好食光(广外店)分店,中等,1,44.5-96.5,7.9,7.8,7.8
广州,湘菜,洞庭土菜馆(广运店)分店,中等,2,44.5-96.5,8,8.1,7.5
广州,湘菜,洞庭土菜馆(番禺万达店)分店,中等,2,44.5-96.5,8.2,8.6,8.5
广州,湘菜,洞庭土菜馆(东山店)分店,中等,2,44.5-96.5,8.2,8.1,7.6
广州,湘菜,大碗厨新概念餐厅(四季天地店)分店,中等,3,44.5-96.5,8,7.9,7.6
广州,湘菜,望湘园(广州正佳店)分店,中等,1,44.5-96.5,8.2,8.4,8.8
广州,湘菜,嬉游纪酸菜鱼(维多利店)分店,中等,2,44.5-96.5,8.2,8.6,8.7
广州,湘菜,吃饭皇帝大,中等,1,44.5-96.5,7.7,8.2,8
广州,湘菜,妹坨小龙虾(体育西店)分店,中等,2,96.5-208,8.1,7,7.3
广州,湘菜,佬长沙,中等,1,44.5-96.5,7.6,8.1,7.7
广州,湘菜,逗蛙(时尚天河商业广场店)分店,中等,1,44.5-96.5,8.1,8.1,8.5
广州,湘菜,洞庭土菜馆(花都茶园路店)分店,高等,1,44.5-96.5,8.7,8.8,8.5
广州,湘菜,蛙哈哈碳烤牛蛙专家,中等,1,44.5-96.5,8.2,8.4,7.8
广州,湘菜,饭菜真香(天河北店),中等,1,44.5以下,8.1,8,7.8
广州,湘菜,蛙小侠(来又来时尚购物广场店),中等,1,44.5-96.5,8.1,8.2,7.4
广州,湘菜,芙蓉楼(远景路分店)分店,中等,1,44.5-96.5,8.3,8.6,8.2
广州,湘菜,回家湘旗下品牌-慕芙蓉,中等,1,44.5-96.5,8,8.2,7.8
广州,湘菜,农家大钵菜(科新路店)分店,中等,1,44.5-96.5,7.9,7.3,7.8
广州,湘菜,佬湘楼(直营越秀城市广场店)分店,中等,2,44.5-96.5,7.8,7.6,7.5
广州,湘菜,同湘会(直营第3分店)分店,中等,1,44.5-96.5,7.5,7.1,7.1
广州,湘菜,幸福湘遇(大石店),中等,1,44.5-96.5,7.9,7.9,7.7
广州,湘菜,湘约时光(永泰店)分店,中等,1,44.5-96.5,8,8.1,7.9
广州,湘菜,洞庭土菜馆(百花店)分店,高等,1,44.5-96.5,8.2,8.5,8.4
广州,湘菜,老湘村(石楼店)分店,中等,1,44.5-96.5,7.9,7.5,7.6
广州,湘菜,凤楚传奇栖凤渡鱼粉(嘉禾望岗店),中等,1,44.5以下,7.7,8.4,8.1
广州,湘菜,品味主题餐厅,中等,1,44.5以下,7.9,7.9,7.8
广州,湘菜,城頭古味(古城私房菜),中等,1,44.5-96.5,7.9,7.8,8
广州,湘菜,香菇无声新湘菜●时尚情感餐厅,中等,1,44.5-96.5,8.1,8.1,8.3
广州,湘菜,湘庆土菜,中等,1,44.5-96.5,7.9,7.2,7.5
广州,湘菜,盛德湘聚,中等,1,44.5-96.5,7.8,8,7.6
广州,湘菜,老湘村(新市齐富路店)分店,中等,1,44.5以下,7.7,7.5,7.6
广州,湘菜,逑座(同湘会旗下品牌),中等,1,44.5-96.5,7.7,8,7.7
广州,湘菜,佬湘村(市桥店)分店,中等,1,44.5-96.5,7.8,7.4,7.7
广州,创意菜,Maple Leaf Loft(枫叶私厨),高等,2,208以上,8.8,9,9.2
广州,创意菜,榕意(红专厂创意园店)分店,高等,3,44.5-96.5,8.7,9,8.4
广州,创意菜,山顶顶概念四川菜(黄埔大道店),高等,1,96.5-208,8.1,9,8.5
广州,创意菜,榕意(289艺术Park店)分店,高等,1,44.5-96.5,8.4,8.9,8.8
广州,创意菜,食呓创意融合菜(太阳新天地店),中等,2,96.5-208,8.1,9.1,8.5
广州,创意菜,deli&leisure悠乐餐厅,高等,3,96.5-208,8.4,8.7,7.9
广州,创意菜,汤尚煌(花城汇店),高等,1,44.5-96.5,8.7,8.6,8.9
广州,创意菜,1906醉小馆(北京路店)分店,中等,1,44.5-96.5,7.8,9,8.4
广州,创意菜,贰8 Restaurant&Bar,中等,2,44.5-96.5,8.3,8.5,7.9
广州,创意菜,鲜生贵姓-创意视觉餐饮(烈士陵园...,中等,2,44.5-96.5,7.9,8.4,8.7
广州,创意菜,琥珀(珠江新城店)分店,中等,2,96.5-208,8.2,8.6,8
广州,创意菜,面吧 noodle bar,高等,1,44.5-96.5,8.1,9.1,9.1
广州,创意菜,塔吉塔吉主题餐厅(289艺术园区店...,中等,1,44.5-96.5,7.7,9,8.5
广州,湘菜,维多利老湘楼,中等,1,44.5-96.5,7.7,7.7,7.7
广州,湘菜,农家湘村,中等,1,44.5以下,7.7,7.6,7.7
广州,创意菜,鑫斯●彩虹蔬菜包炸鸡,高等,1,44.5-96.5,9,8,9
广州,创意菜,重庆周八锅,中等,1,44.5-96.5,8.5,7.9,8.2
广州,创意菜,亲爱的菜,中等,1,44.5以下,7.8,7.5,7.8
广州,创意菜,简食,中等,1,44.5以下,7.9,7.8,8.1
广州,创意菜,涛哥生蚝(南洲路店),中等,1,44.5-96.5,8,7.5,7
广州,创意菜,花辣私厨花园,中等,1,96.5-208,8,8.2,7.8
广州,创意菜,真精彩新派桑拿菜(北京路店)分店,中等,2,44.5-96.5,8.1,7.5,7.8
广州,创意菜,渔乐现场(南村店)分店,中等,1,96.5-208,8.1,8.2,8
广州,创意菜,聚米时尚餐厅,中等,1,44.5-96.5,8.2,8.3,8.5
广州,创意菜,辣珑王厨房(银座店)分店,中等,1,44.5-96.5,8.3,8.2,8.5
广州,创意菜,嘴刁刁主题创意食店(总店),中等,2,96.5-208,8.4,7.7,8.2
广州,创意菜,侨美无国界分店,中等,3,96.5-208,8,8.2,7.7
广州,创意菜,蟹后牛MORE新派粤菜(西城都荟店)分店,中等,2,44.5-96.5,7.7,7.6,7.7
广州,创意菜,LAB研(LAB loft),中等,1,96.5-208,8.2,8.4,7.9
广州,创意菜,琥珀(国金天地店)分店,中等,1,96.5-208,7.7,8.2,7.6
广州,创意菜,朝九晚五NINE2FIVE,中等,1,44.5以下,8.2,8.2,8.3
广州,创意菜,ThankUmom非油炸健康鸡(百信广场...分店,中等,2,44.5-96.5,7.9,8.5,8.1
广州,创意菜,Thankumom非油炸健康鸡(花城汇店...分店,中等,3,44.5-96.5,7.9,8.2,8.1
广州,创意菜,大椰小馆,中等,1,44.5-96.5,7.7,8.2,7.9
广州,创意菜,Thank u mom非油炸健康鸡(凯德广...分店暂停营业,高等,2,44.5-96.5,8.6,9,9
广州,创意菜,真精彩新派桑拿菜(江南西分店)分店暂停营业,中等,2,44.5-96.5,8.3,8.1,8.2
广州,粥粉面,山顶沙河粉(广百新一城店)分店,中等,1,44.5-96.5,7.8,8.2,7.8
广州,粥粉面,锦桂螺螺蛳粉(GOGO新天地店),高等,1,44.5以下,8.6,7.5,8.1
广州,粥粉面,遇见小面(保利中环广场店)分店,中等,1,44.5以下,7.9,7.7,8
广州,粥粉面,莹峰美食店,中等,1,44.5以下,8.2,6.6,6.8
广州,粥粉面,遇见小面(289艺术园店)分店,中等,1,44.5以下,8,8.4,8
广州,粥粉面,遇见小面(凯德广场店)分店,中等,2,44.5以下,7.8,7.9,8.1
广州,粥粉面,银记肠粉店(惠福东路店)分店,中等,2,44.5以下,7.8,6.3,6.5
广州,粥粉面,冠记肠粉专家(下渡店)分店,中等,1,44.5以下,8,7.7,7.7
广州,粥粉面,九毛九山西面馆(万菱汇店)分店,中等,3,44.5-96.5,7.7,7.9,7.7
广州,粥粉面,九毛九山西面馆(荔景苑店)分店,中等,2,44.5-96.5,8.1,8,7.9
广州,粥粉面,九毛九山西面馆(水荫店)分店,中等,2,44.5-96.5,7.6,7.6,7.5
广州,粥粉面,遇见小面(海珠丽影广场店)分店,中等,1,44.5以下,7.9,8,8.2
广州,粥粉面,考山正宗泰国贵刁粉(天河南一路...分店,中等,1,44.5以下,7.7,7.5,8.4
广州,粥粉面,九毛九山西面馆(万达广场萝岗店)分店,中等,1,44.5-96.5,8,8.1,8
广州,粥粉面,遇见小面(花城汇中区店)分店,中等,2,44.5以下,7.8,7.8,8
广州,粥粉面,九毛九山西面馆(中华广场店)分店,中等,3,44.5-96.5,7.9,7.8,7.6
广州,粥粉面,九毛九山西面馆(万国广场店)分店,中等,3,44.5-96.5,7.7,7.8,7.6
广州,粥粉面,俏凤凰苗家牛肉粉(江南西店)分店,中等,1,44.5以下,7.7,7.5,7.7
广州,粥粉面,一记面馆(建设分店)分店,中等,2,44.5以下,8.1,8.1,8.1
广州,粥粉面,三个辣椒牛肉粉(正佳广场店)分店,高等,1,44.5以下,8.3,8.4,8.3
广州,粥粉面,老西关濑粉(百灵路店)分店,中等,1,44.5以下,7.7,7.1,7
广州,粥粉面,冠记肠粉专家(惠福路店)分店,中等,1,44.5以下,8.3,8,7.7
广州,粥粉面,太吉上牛骨粉(琶洲店)分店,中等,1,44.5以下,8.2,8.3,8.4
广州,粥粉面,九毛九山西面馆(百脑汇店)分店,中等,1,44.5-96.5,7.8,8.1,8.3
广州,粥粉面,咩爷(惠福店),中等,1,44.5以下,8.2,7.4,7.9
广州,粥粉面,三个辣椒牛肉粉(花城汇店)分店,中等,1,44.5以下,7.8,8.1,7.9
广州,粥粉面,靓姐蒲庙生榨米粉,中等,1,44.5以下,7.8,7.4,7.9
广州,粥粉面,遇见小面(花城汇南区店)分店,中等,1,44.5以下,7.7,7.7,7.8
广州,粥粉面,冠记肠粉专家(江南大道店)分店,中等,1,44.5以下,8.2,7.9,7.7
广州,粥粉面,遇见小面(流行前线店)分店,中等,1,44.5以下,7.8,8,8.1
广州,粥粉面,九毛九山西面馆(天娱广场店)分店,中等,1,44.5-96.5,7.8,8.2,8.1
广州,粥粉面,恩宁刘福记,中等,1,44.5以下,8.2,7.6,7.5
广州,粥粉面,银记肠粉店(百灵路店)分店,中等,1,44.5以下,8,7,7.3
广州,粥粉面,银记肠粉店(中山三路店)分店,中等,2,44.5以下,7.6,6.8,6.9
广州,粥粉面,明记肠粉,中等,1,44.5以下,7.8,6.7,6.9
广州,粥粉面,遇见小面(永旺梦乐城店)分店,中等,1,44.5以下,7.6,7.9,7.9
广州,粥粉面,陈超记美食店,中等,1,44.5以下,7.8,6.5,7.1
广州,粥粉面,银记肠粉店(光复中路店)分店,中等,1,44.5以下,7.8,7,7.1
广州,粥粉面,国强粥粉面,中等,1,44.5以下,7.8,6.5,6.7
广州,粥粉面,古早味粿条面,中等,1,44.5以下,7.7,7.5,7.6
广州,粥粉面,冠记肠粉专家(江南西店)分店,中等,2,44.5以下,8.1,7.6,7.6
广州,粥粉面,九毛九山西面馆(增城万达店)分店,中等,1,44.5-96.5,8.1,8.1,8
广州,粥粉面,一记面馆(万科里店),中等,1,44.5以下,7.9,8.2,8.3
广州,粥粉面,波将军正宗桂林米粉(西湖路店),中等,1,44.5以下,8.3,8.1,8
广州,粥粉面,九毛九山西面馆(龙洞店),中等,1,44.5-96.5,8,8,8.1
广州,粥粉面,伍湛记(龙津中路店)分店,中等,1,44.5以下,7.7,6.7,7
广州,粥粉面,纯兴面,中等,1,44.5以下,7.7,7.4,7.3
广州,粥粉面,粉霸煌桂林米粉(长湴店),中等,1,44.5以下,8.1,8.1,8.1
广州,粥粉面,源创赏面(广州塔店),中等,1,44.5-96.5,7.7,7.9,7.9
广州,粥粉面,桃园老张牛肉面,中等,1,44.5以下,7.9,7.3,8.1
广州,粥粉面,荔林食店,中等,1,44.5以下,8,6.9,7.2
广州,粥粉面,九毛九山西面馆(广百太阳新天地...分店,中等,2,44.5-96.5,7.9,7.8,7.7
广州,粥粉面,银记肠粉(文昌北路店)分店,中等,1,44.5以下,8.1,7.1,7.3
广州,粥粉面,穗银肠粉店,中等,1,44.5以下,8,6.3,6.4
广州,粥粉面,九毛九山西面馆(保利中环店)分店,中等,2,44.5-96.5,8,8,7.7
广州,粥粉面,正宗柳州螺蛳粉,中等,1,44.5以下,8.1,7.4,7.4
广州,粥粉面,遵义虾子张六羊肉粉(龙洞店),中等,1,44.5以下,7.8,7.8,7.7
广州,粥粉面,小面飞(建设三马路店),中等,1,44.5以下,7.8,7.5,7.5
广州,粥粉面,当家小面(宝业路店),中等,1,44.5以下,7.8,7.6,7.8
广州,粥粉面,遇见小面(易发商业街店)分店,中等,1,44.5以下,7.6,7.8,8
广州,粥粉面,太吉上牛骨粉(广大店)分店,高等,1,44.5以下,8.5,7.9,8.1
广州,粥粉面,九毛九山西面馆(荔园新天地店)分店,中等,2,44.5-96.5,7.9,8,7.8
广州,粥粉面,三个辣椒牛肉粉(火车站店)分店,中等,1,44.5以下,7.5,7.7,7.8
广州,粥粉面,粉霸煌桂林米粉(海航YH城店),中等,1,44.5以下,8,8.1,8.1
广州,西北菜,家尝面馆,中等,1,44.5以下,7.9,8,8.1
广州,西北菜,大美西北高原情(永旺梦乐城店),中等,1,44.5-96.5,7.8,8.1,8.2
广州,西北菜,老西安(新塘大润发店)分店,中等,1,44.5-96.5,8,8.2,8
广州,西北菜,西北菜馆,中等,1,44.5以下,7.8,8.1,7.7
广州,西北菜,九毛九山西面馆(彭达店),中等,1,44.5-96.5,8,8.1,7.9
广州,粥粉面,龙凤面对面(南田谷店),中等,1,44.5以下,7.9,7.1,8.2
广州,西北菜,新粤穆斯林.新疆风味主题餐厅(佳...广告,高等,2,44.5-96.5,8.6,8.8,8.2
广州,西北菜,西贝莜面村(广州天河南二路店)分店,高等,3,44.5-96.5,8.5,8.5,8.6
广州,西北菜,西贝莜面村(广州正佳店)分店,高等,3,44.5-96.5,8.5,8.6,8.7
广州,西北菜,西贝莜面村(广州万国广场店),中等,2,44.5-96.5,8.2,8.6,8.7
广州,西北菜,西贝莜面村(广州白云凯德店),中等,2,44.5-96.5,8.2,8.5,8.8
广州,西北菜,陇上行,中等,3,44.5-96.5,8.4,8,7.9
广州,西北菜,爱上西北(万科里店),中等,2,44.5-96.5,8.4,8.1,8.3
广州,西北菜,秦筷脆皮肉夹馍(烈士陵园店)分店,高等,1,44.5以下,8.5,8.8,8.6
广州,江浙菜,盱眙高海林龙虾●快乐烧烤(石牌...,中等,1,96.5-208,8.2,7.4,7.6
广州,江浙菜,成隆行(天河北店)分店,中等,1,96.5-208,8,7.1,7.4
广州,江浙菜,胖哥俩肉蟹煲(西塔·国金天地店),中等,1,44.5-96.5,7.7,8.3,7.8
广州,江浙菜,金牌外婆家(天汇广场店),中等,1,44.5-96.5,7.5,8.4,8.4
广州,江浙菜,沪珍荟,中等,1,44.5以下,8,8,7.9
广州,江浙菜,堕落小龙虾(江夏店),中等,1,44.5-96.5,7.7,7.5,7.6
广州,江浙菜,杭苑(正佳广场店),中等,1,44.5-96.5,7.6,8.2,8.4
广州,江浙菜,穿越外婆家(太古汇店),中等,1,96.5-208,7.6,8.3,8.8
广州,江浙菜,外婆家(正佳广场店)分店广告,中等,3,44.5-96.5,7.8,8.4,7.9
广州,江浙菜,老班长餐厅(老店)分店,中等,3,44.5以下,8.2,7.1,7.2
广州,江浙菜,金牌外婆家Grandma'sHome,中等,2,44.5-96.5,7.7,8.6,9
广州,江浙菜,虾客·小龙虾大闸蟹专门店,中等,1,96.5-208,8.3,7.6,8.4
广州,江浙菜,外婆家(太阳新天地店)分店,中等,3,44.5-96.5,7.9,8.3,8.2
广州,江浙菜,鼎泰丰(太古汇店),中等,2,96.5-208,8.2,8.6,9
广州,江浙菜,西湖公馆(先烈中路店),高等,2,44.5-96.5,8.6,9,8.5
广州,江浙菜,老班长餐厅(王府井百货农林下路...分店,中等,2,44.5以下,8.3,7.8,7.8
广州,江浙菜,上一笼(捷登都会店)分店,中等,2,44.5-96.5,7.9,8.4,7.7
广州,江浙菜,老班长餐厅(旗舰店)分店,中等,2,44.5-96.5,7.9,8.3,7.8
广州,江浙菜,外婆家(凯德广场· 云尚店),中等,2,44.5-96.5,7.8,8.2,7.8
广州,江浙菜,宴江南(天河城店)分店,中等,3,44.5-96.5,8.1,8,7.6
广州,江浙菜,上一笼(高德置地广场店)分店,中等,3,44.5-96.5,7.9,7.7,7.4
广州,江浙菜,宴江南(高德置地广场店)分店,中等,3,96.5-208,8.2,8.7,7.8
广州,江浙菜,胖哥俩肉蟹煲(中华广场店),中等,2,44.5-96.5,7.7,8.2,7.8
广州,江浙菜,成隆行(东山店)分店,中等,1,96.5-208,8.4,6.6,7.3
广州,江浙菜,流金岁月,中等,2,96.5-208,7.7,8.6,8
广州,江浙菜,胖哥俩肉蟹煲(万国广场店),中等,2,44.5-96.5,7.8,8.1,7.7
广州,江浙菜,探蟹肉蟹煲(金铂广场店)分店,中等,2,44.5-96.5,7.9,8.6,8.4
广州,江浙菜,江南味道(正佳广场店),中等,3,44.5-96.5,7.6,7.9,7.8
广州,西北菜,驼铃印象西域主题餐厅,中等,2,44.5-96.5,8.1,8.7,8.2
广州,西北菜,老陕居(林和西横路店)分店,中等,1,44.5以下,8.2,7.8,7.8
广州,西北菜,陇上荟老兰州味道工场(天河公园...,中等,1,96.5-208,8.4,8.1,7.7
广州,西北菜,清真高原姑娘牛肉面(凯德广场· ...分店,中等,1,44.5以下,8.5,8.4,8
广州,西北菜,陕西大厦传统风味餐厅,中等,2,44.5-96.5,7.9,7.5,7.6
广州,西北菜,老西安(万科里店)分店,中等,2,44.5-96.5,7.5,8.3,7.9
广州,西北菜,老西安(萝岗科学城店)分店,中等,2,44.5-96.5,8,7.9,7.8
广州,川菜,太二酸菜鱼(国金天地店)分店,中等,2,44.5-96.5,8.3,8.4,7.8
广州,川菜,探鱼(正佳广场店)分店,中等,3,44.5-96.5,8.5,8,7.8
广州,川菜,探鱼(来又来时尚购物广场店)分店,高等,3,44.5-96.5,8.6,8.8,8.4
广州,川菜,探鱼(祈福缤纷世界店)分店,高等,1,44.5-96.5,8.2,8.2,8.5
广州,川菜,皮影熙,高等,2,44.5-96.5,8.7,8.6,8.5
广州,川菜,探鱼(西城都荟店)分店,中等,3,44.5-96.5,8.3,8.3,8
广州,川菜,小团圆· 小龙虾爱上烤鱼(兴盛汇...分店,中等,2,96.5-208,8.2,7.8,7.7
广州,川菜,太二酸菜鱼(珠影·星光城店)分店,中等,2,44.5-96.5,8.1,8,7.8
广州,川菜,探鱼(中华广场店)分店,高等,3,44.5-96.5,8.7,8.7,8.3
广州,川菜,川民,中等,2,44.5-96.5,8.3,8.5,8.1
广州,川菜,阿强家酸菜鱼(天河北店)分店,中等,1,44.5-96.5,8.2,8.8,8.1
广州,川菜,探鱼(五月花商业广场店)分店,中等,3,44.5-96.5,8.5,8.7,8.1
广州,川菜,炉鱼(广州太阳新天地店)分店,高等,2,44.5-96.5,8.3,8.6,8.4
广州,川菜,四川豆花(五羊店),高等,2,44.5-96.5,8.8,7.6,8.2
广州,川菜,二虎·原生川菜广告,中等,1,44.5-96.5,7.7,8.5,8.5
广州,川菜,小团圆· 小龙虾爱上烤鱼(兴盛汇...分店广告,中等,2,96.5-208,8.2,7.8,7.7
广州,川菜,城中·樂音乐餐酒馆广告,中等,2,96.5-208,7.7,9,8
广州,川菜,禄鼎记(汇坊店)分店,高等,2,96.5-208,8.8,8.8,9
广州,川菜,茅鲈,高等,1,44.5-96.5,9.1,9,9.1
广州,川菜,袍哥·同道中人分店,高等,1,96.5-208,9,8.5,9
广州,川菜,榕意(红专厂创意园店)分店,高等,3,44.5-96.5,8.7,9,8.4
广州,川菜,大龙船·酸菜鱼,高等,1,44.5-96.5,8.8,9.1,9
广州,川菜,榕意(289艺术Park店)分店,高等,1,44.5-96.5,8.4,8.9,8.8
广州,川菜,太二酸菜鱼(花城汇店)分店,高等,1,44.5-96.5,8.6,8.8,8.5
广州,川菜,隴熙火锅,高等,2,96.5-208,8.9,9.2,9
广州,川菜,蓉鱼(江南大道店)分店,高等,3,44.5-96.5,8.5,8.5,8.3
广州,川菜,禄鼎记(天河店)分店,中等,3,96.5-208,8.5,7.8,8.3
广州,川菜,太二酸菜鱼(正佳广场店),中等,1,44.5-96.5,8.1,8.5,8.1
广州,川菜,锦里·味道川菜(五羊店)分店,中等,3,44.5-96.5,8,8.2,7.7
广州,川菜,罗少龙虾馆分店,中等,1,96.5-208,8.4,7.6,8
广州,川菜,颜饭-精品重庆菜,中等,1,96.5-208,7.7,9.1,8.3
广州,川菜,喜恰(万国广场店),中等,2,44.5-96.5,8.2,9,8.7
广州,川菜,辣屋,中等,1,44.5-96.5,8.1,8.5,8.7
广州,川菜,十三幺·道地麻辣串串,中等,2,44.5-96.5,7.6,8.7,8.1
广州,川菜,炉鱼(凯德广场· 云尚店)分店,中等,2,44.5-96.5,8.3,8.5,8.5
广州,川菜,城中·樂音乐餐酒馆,中等,2,96.5-208,7.7,9,8
广州,川菜,虾来蟹往,中等,1,44.5-96.5,8,7.7,8.3
广州,川菜,陆小凤四川料理(北京路店)分店,中等,2,44.5-96.5,8,7.6,7.3
广州,川菜,探炉烤鱼(新光百货店)分店,中等,2,44.5-96.5,8.3,8.6,8.6
广州,川菜,小团圆·小龙虾爱上烤鱼(尚东君...分店,中等,1,96.5-208,8,8.2,8.1
广州,川菜,探鱼(花城汇店)分店,中等,2,44.5-96.5,8.1,8.3,7.7
广州,川菜,石头咕(芳村店)分店,高等,1,44.5-96.5,8.1,7.6,7.7
广州,川菜,蓉鱼(摩登百货店)分店,中等,2,44.5-96.5,7.7,7.7,7.8
广州,川菜,西川小馆(北京路店),中等,2,44.5-96.5,8.3,8.3,8.2
广州,川菜,汉府火锅,高等,2,96.5-208,8.5,9.1,8.5
广州,川菜,山峸故事,中等,1,44.5-96.5,8.3,8.5,8.3
广州,川菜,探鱼(万国广场店)分店,高等,3,44.5-96.5,8.5,8.7,8.3
广州,川菜,禄鼎记(侨鑫店)分店,中等,1,96.5-208,7.8,8.6,8
广州,川菜,阅江米库(琶醍店)分店,中等,2,96.5-208,8.2,9,8.6
广州,川菜,幸福驿站小酒馆(江南西分舵)分店,中等,1,44.5-96.5,8,8.5,8.3
广州,川菜,陆小凤四川料理(高德置地广场店)分店,中等,2,44.5-96.5,8.2,8.2,7.6
广州,川菜,你鲟欢分店,高等,1,44.5-96.5,8.8,8.4,8.8
广州,川菜,膜拜鲈渔【酸菜鱼】,中等,1,44.5-96.5,8.3,8.6,8.1
广州,川菜,醉江湖(建六店),中等,1,44.5-96.5,8.1,8.7,8.3
广州,川菜,Mr.Hi海鲜生●小龙虾.烧烤.川菜....,中等,1,44.5-96.5,8,8.1,8
广州,川菜,川聚掌门,高等,2,44.5-96.5,8.9,9,9
广州,川菜,禄鼎记(兴盛汇店)分店,高等,2,96.5-208,8.5,8.2,8.4
广州,川菜,1906醉小馆(北京路店)分店,中等,1,44.5-96.5,7.8,9,8.4
广州,川菜,晚1点海鲜外送(珠江新城店)分店,高等,2,96.5-208,9,9.1,9.2
广州,川菜,禄鼎记(建六店)分店,中等,3,96.5-208,8.4,8.2,8.4
广州,川菜,世外江湖艺术主题餐吧(江南坊店),高等,2,44.5-96.5,8.3,9.1,8.7
广州,川菜,探鱼(天娱广场店)分店,高等,3,44.5-96.5,8.8,8.6,8.6
广州,川菜,太二酸菜鱼(保利中环店),中等,1,44.5-96.5,8.4,8.7,8.5
广州,川菜,太二酸菜鱼(中怡城市花园店)分店,高等,1,44.5-96.5,8.6,8.5,8.7
广州,川菜,蓉鱼(海珠新都荟广场店)分店,高等,3,44.5-96.5,8.5,8.5,8.3
广州,川菜,川国演义(西塔国金店),中等,1,44.5-96.5,8.3,8.8,8.4
广州,川菜,蹭饭,中等,1,44.5-96.5,7.7,7.9,7.8
广州,川菜,红蕃锅酸汤鱼(番禺金海岸店)分店,高等,1,44.5-96.5,9,9.2,9.1
广州,川菜,榕意(凯德广场· 云尚店)分店,中等,1,44.5-96.5,8.2,8.9,8.6
广州,川菜,袍哥·同道中人(珠江新城店)分店,高等,1,44.5-96.5,8.5,8.4,8.4
广州,川菜,聚椒(麻辣香锅&川味小食),中等,1,44.5以下,8.2,7.8,8.9
广州,川菜,炉鱼(天汇igc店),中等,1,44.5-96.5,8,8.4,7.9
广州,川菜,斗椒(五羊店),中等,2,44.5-96.5,8.1,8.4,8
广州,川菜,探鱼(维多利店)分店,中等,3,44.5-96.5,8.4,8.6,8.1
广州,川菜,米库·欢喜(番禺店)分店,高等,1,96.5-208,8.3,9.2,9
广州,川菜,笑江湖,高等,1,44.5-96.5,8.8,8.8,8.9
广州,川菜,行虾仗义·小龙虾,中等,1,44.5-96.5,8.5,8.3,8.4
广州,川菜,探鱼(凯德广场· 云尚店)分店,中等,3,44.5-96.5,8.4,8.4,8
广州,川菜,渝城味都(区庄店)分店,中等,3,44.5-96.5,8.1,8.1,7.7
广州,川菜,探鱼(万科里店)分店,高等,3,44.5-96.5,8.6,8.8,8.1
广州,川菜,太二酸菜鱼(嘉裕太阳城广场店)分店,中等,1,44.5-96.5,8.3,8.7,8
广州,川菜,幸福驿站小酒馆(天河店)分店,中等,1,44.5-96.5,7.7,8.3,8
广州,川菜,陆小凤四川料理(农林下路店)分店,中等,3,44.5-96.5,8.5,8.4,8.1
广州,川菜,玉林串串香(华景店)分店,中等,2,44.5-96.5,8.3,8.1,8.4
广州,川菜,云哥鱼嘴盐帮菜(兴盛路店)分店,高等,2,96.5-208,8.5,8.9,8.8
广州,川菜,品鱼(海珠新都荟广场店),高等,3,44.5-96.5,8.5,8.7,8.8
广州,川菜,云哥鱼嘴盐帮菜(岗顶店)分店,高等,2,44.5-96.5,8.4,9,9.1
广州,川菜,陆小凤四川料理(建设六店)分店,中等,1,44.5-96.5,8.1,8.4,7.9
广州,川菜,川街小巷,中等,2,44.5-96.5,7.9,8.7,8.1
广州,川菜,渝香小酒馆(动物园店),中等,1,44.5-96.5,8.3,8.2,8.8
